source_id,title,category,source_priority,source_type,url_or_query,target_folder,linked_agent,use_case,expected_format,license_status,reliability,disclosure_level,recommended_action,notes
SRC-0340,Lux Capital Bio/Science,Industry / Market / Competitor,P5,market/industry/company,https://www.luxcapital.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Deeptech investor benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Deeptech investor benchmark
SRC-0341,Y Combinator Startup Library,Industry / Market / Competitor,P5,market/industry/company,https://www.ycombinator.com/library,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Startup operating/fundraising benchmark,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup operating/fundraising benchmark
SRC-0342,YC Company Directory Biotech Query,Industry / Market / Competitor,P5,market/industry/company,https://www.ycombinator.com/companies?industry=Healthcare,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Comparable startup radar,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Comparable startup radar
SRC-0343,Crunchbase Biotech Search,Industry / Market / Competitor,P5,market/industry/company,https://www.crunchbase.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Funding/competitor data; subscription,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Funding/competitor data; subscription
SRC-0344,PitchBook Biotech Search,Industry / Market / Competitor,P5,market/industry/company,https://pitchbook.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,Funding/market data; subscription,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Funding/market data; subscription
SRC-0345,China Money Network,Industry / Market / Competitor,P5,market/industry/company,https://www.chinamoneynetwork.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,China private-market intelligence,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",China private-market intelligence
SRC-0346,BioCentury China,Industry / Market / Competitor,P5,market/industry/company,https://www.biocentury.com/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,China biotech intelligence; subscription,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",China biotech intelligence; subscription
SRC-0347,BioChina Conference,Industry / Market / Competitor,P5,market/industry/company,https://www.biochina.com.cn/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,China bio conference intelligence,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",China bio conference intelligence
SRC-0348,World AI Conference Shanghai,Industry / Market / Competitor,P5,market/industry/company,https://www.worldaic.com.cn/,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,China AI ecosystem signal,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",China AI ecosystem signal
SRC-0349,World AI Expo Shenzhen / AI exhibition search,Industry / Market / Competitor,P5,market/industry/company,https://www.baidu.com/s?wd=Shenzhen%20International%20Artificial%20Intelligence%20Exhibition,01_RAW_SOURCES/P5_INDUSTRY_INTELLIGENCE/,Market / IR / COO / China Strategy,China AI hardware/partner radar,HTML/PDF/SEC/Report,Link/archive allowed only under terms; do not copy paywalled content,Medium/High,Public,"Store link, verify terms, then ingest metadata first",China AI hardware/partner radar
SRC-0350,NVIDIA Investor Relations Annual Reports,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://investor.nvidia.com/financial-info/annual-reports-and-proxies/default.aspx,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Platform/infrastructure and capital markets benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Platform/infrastructure and capital markets benchmark
SRC-0351,NVIDIA Code of Conduct,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.nvidia.com/en-us/about-nvidia/code-of-conduct/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Ethics/culture benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Ethics/culture benchmark
SRC-0352,NVIDIA AI Enterprise,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.nvidia.com/en-us/data-center/products/ai-enterprise/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI infrastructure productization benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI infrastructure productization benchmark
SRC-0353,OpenAI Preparedness Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://openai.com/safety/preparedness/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI risk governance benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI risk governance benchmark
SRC-0354,OpenAI Safety Standards / policies,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://openai.com/safety/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI safety governance,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI safety governance
SRC-0355,Anthropic Responsible Scaling Policy,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.anthropic.com/news/anthropics-responsible-scaling-policy,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Frontier AI safety governance,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Frontier AI safety governance
SRC-0356,Google Frontier Safety Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://deepmind.google/discover/blog/introducing-the-frontier-safety-framework/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI governance benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI governance benchmark
SRC-0357,NIST AI Risk Management Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.nist.gov/itl/ai-risk-management-framework,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI risk management,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI risk management
SRC-0358,NIST Cybersecurity Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.nist.gov/cyberframework,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Cybersecurity governance,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Cybersecurity governance
SRC-0359,NIST Privacy Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.nist.gov/privacy-framework,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Privacy governance,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Privacy governance
SRC-0360,ISO 27001 Overview,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.iso.org/standard/27001,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Information security benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Information security benchmark
SRC-0361,ISO 9001 Overview,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.iso.org/iso-9001-quality-management.html,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Quality management benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Quality management benchmark
SRC-0362,ISO 37001 Anti-Bribery Management,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.iso.org/standard/65034.html,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Anti-bribery compliance benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Anti-bribery compliance benchmark
SRC-0363,ISO 20387 Biobanking,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.iso.org/standard/67888.html,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Biobanking quality benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Biobanking quality benchmark
SRC-0364,OECD AI Principles,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://oecd.ai/en/ai-principles,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Responsible AI policy benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Responsible AI policy benchmark
SRC-0365,OECD Due Diligence Guidance,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://mneguidelines.oecd.org/due-diligence-guidance-for-responsible-business-conduct.htm,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Responsible business conduct,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Responsible business conduct
SRC-0366,UN Global Compact,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://unglobalcompact.org/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,ESG/governance benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",ESG/governance benchmark
SRC-0367,SEC EDGAR Company Search,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.sec.gov/edgar/search/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Public filings source,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Public filings source
SRC-0368,Delaware Division of Corporations,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://corp.delaware.gov/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Corporate governance/legal ops reference,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Corporate governance/legal ops reference
SRC-0369,Y Combinator Startup Library,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.ycombinator.com/library,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup execution and fundraising,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup execution and fundraising
SRC-0370,YC Safe Financing Documents,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.ycombinator.com/documents,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup financing templates,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup financing templates
SRC-0371,Stripe Atlas Guides,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://stripe.com/atlas/guides,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup legal/finance ops,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup legal/finance ops
SRC-0372,a16z Startup Metrics,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://a16z.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup growth/fundraising benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup growth/fundraising benchmark
SRC-0373,First Round Review,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://review.firstround.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup operating playbooks,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup operating playbooks
SRC-0374,Lenny's Newsletter,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.lennysnewsletter.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Product/growth playbooks; subscription terms,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Product/growth playbooks; subscription terms
SRC-0375,HBS Working Knowledge,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://hbswk.hbs.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Evidence-based management benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Evidence-based management benchmark
SRC-0376,HBS Faculty & Research,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.hbs.edu/faculty/Pages/default.aspx,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Business research source,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Business research source
SRC-0377,Harvard i-lab Resources,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://innovationlabs.harvard.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup ecosystem resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup ecosystem resources
SRC-0378,Wharton Knowledge,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://knowledge.wharton.upenn.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Business strategy research,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Business strategy research
SRC-0379,Wharton Venture Lab,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://venturelab.upenn.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Startup resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Startup resources
SRC-0380,Wharton AI & Analytics,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://ai-analytics.wharton.upenn.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,AI/business benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",AI/business benchmark
SRC-0381,Mack Institute for Innovation Management,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://mackinstitute.wharton.upenn.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Innovation management,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Innovation management
SRC-0382,Columbia Business School Insights,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://business.columbia.edu/insights,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Management/strategy,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Management/strategy
SRC-0383,Columbia Lang Entrepreneurship Center,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://entrepreneurship.columbia.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Entrepreneurship resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Entrepreneurship resources
SRC-0384,Yale Insights,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://insights.som.yale.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Management research,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Management research
SRC-0385,Yale Program on Entrepreneurship,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://som.yale.edu/centers/program-on-entrepreneurship,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Entrepreneurship resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Entrepreneurship resources
SRC-0386,Cornell Entrepreneurship,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://eship.cornell.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Entrepreneurship resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Entrepreneurship resources
SRC-0387,Dartmouth Tuck Knowledge,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.tuck.dartmouth.edu/knowledge,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Management research,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Management research
SRC-0388,MIT Sloan Management Review,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://sloanreview.mit.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Management/digital transformation,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Management/digital transformation
SRC-0389,MIT Entrepreneurship,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://entrepreneurship.mit.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Deep-tech startup resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Deep-tech startup resources
SRC-0390,Stanford eCorner,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://ecorner.stanford.edu/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Entrepreneurship talks/resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Entrepreneurship talks/resources
SRC-0391,Berkeley Haas Entrepreneurship,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://haas.berkeley.edu/entrepreneurship/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Entrepreneurship resources,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Entrepreneurship resources
SRC-0392,Lean Startup Official,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,http://theleanstartup.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Build-measure-learn benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Build-measure-learn benchmark
SRC-0393,Crossing the Chasm official book page / HarperBusiness,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.harpercollins.com/products/crossing-the-chasm-3rd-edition-geoffrey-a-moore,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Adoption chasm benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Adoption chasm benchmark
SRC-0394,Zero to One official book page,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.penguinrandomhouse.com/books/234730/zero-to-one-by-peter-thiel-with-blake-masters/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Monopoly/category strategy benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Monopoly/category strategy benchmark
SRC-0395,High Output Management book page,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.penguinrandomhouse.com/books/81313/high-output-management-by-andrew-s-grove/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Management leverage benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Management leverage benchmark
SRC-0396,Platform Revolution book page,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://wwnorton.com/books/Platform-Revolution/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Platform strategy benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Platform strategy benchmark
SRC-0397,Innovator's Dilemma book page,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://www.hbs.edu/faculty/Pages/item.aspx?num=46,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Disruptive innovation benchmark,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Disruptive innovation benchmark
SRC-0398,Amazon Builders' Library,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://aws.amazon.com/builders-library/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Operational excellence/system design,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Operational excellence/system design
SRC-0399,AWS Well-Architected Framework,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://aws.amazon.com/architecture/well-architected/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Cloud architecture governance,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Cloud architecture governance
SRC-0400,Google SRE Book,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://sre.google/sre-book/table-of-contents/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Reliability operating model,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Reliability operating model
SRC-0401,Google SRE Workbook,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://sre.google/workbook/table-of-contents/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Execution practices,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Execution practices
SRC-0402,GitHub Docs Actions,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.github.com/en/actions,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Agent/automation pipeline docs,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Agent/automation pipeline docs
SRC-0403,LangChain Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://python.langchain.com/docs/introduction/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,RAG/agent framework,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",RAG/agent framework
SRC-0404,LlamaIndex Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.llamaindex.ai/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,RAG/knowledge agent framework,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",RAG/knowledge agent framework
SRC-0405,Haystack Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.haystack.deepset.ai/docs/intro,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,RAG framework,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",RAG framework
SRC-0406,CrewAI Documentation,Operating / Governance / AI-Agent Benchmark,P6,operating benchmark/docs,https://docs.crewai.com/,01_RAW_SOURCES/P6_BENCHMARK_OPERATING/,COO / Agent Architecture / Governance,Multi-agent orchestration,HTML/PDF/Docs,Use as benchmark; preserve links and terms; avoid bulk copying copyrighted text,Medium/High,Public,"Store link, verify terms, then ingest metadata first",Multi-agent orchestration
